car_brand,ad_price,ad_title,ad_source,ad_url,car_color,car_model,reservoir,image
VOLKSWAGEN,"44,900 €","VOLKSWAGEN ARTEON SHOOTING BRAKE
(2) SHOOTING BRAKE 2.0 TDI 150 R-LINE DSG7
Blanc Oryx métallisé",VOLKSWAGEN ARTEON SHOOTING BRAKE (2) SHOOTING BRAKE 2.0 TDI 150 R-LINE DSG7 neuve Diesel 5 portes Nice (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/volkswagen-arteon-shooting-brake-neuve-567441330242889.html,Blanc Oryx métallisé,ARTEON,66 L,https://photoref.carboatservices.fr/Vk9MS1NXQUdFTg==/QVJURU9O/d6b3289f1467bc503b2b677176128227/Mg==/1ae1f6ee52351ed96b0eb3c8d8e18f94.png
KIA,"25,540 €","KIA SPORTAGE 4
IV (2) 1.6 CRDI 115 ISG DESIGN 2WD
Gris Acier Métallisé",KIA SPORTAGE 4 IV (2) 1.6 CRDI 115 ISG DESIGN 2WD neuve Diesel 5 portes Sainte-Bazeille (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/kia-sportage-4-neuve-540214616533527.html,Gris Acier Métallisé,SPORTAGE,62 L,https://photoref.carboatservices.fr/S0lB/U1BPUlRBR0U=/ea4ca651a7f52e3fadcae809a2a0c287/Mg==/9b928186a88680eb5ae056ddd945dd53.png
RENAULT,"31,200 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE E-TECH PLUG-IN HYBRIDE 160 RS LINE
Peinture Blanc Nacré",RENAULT MEGANE 4 ESTATE IV (2) ESTATE E-TECH PLUG-IN HYBRIDE 160 RS LINE neuve Hybride essence électrique 5 portes Souillac (Occitanie),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-488137136508545.html,Peinture Blanc Nacré,MEGANE,NC,https://image.promoneuve.fr/648x365/488137136508545_STANDARD_0.jpg
RENAULT,"18,490 €","RENAULT CLIO 5
V 1.5 BLUE DCI 115 6CV INTENS
Peinture Bleu Iron métallisée",RENAULT CLIO 5 V 1.5 BLUE DCI 115 6CV INTENS neuve Diesel 5 portes Saint-Genis-Laval (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-clio-5-neuve-680069961418352.html,Peinture Bleu Iron métallisée,CLIO,39 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/Q0xJTw==/df5694e39c3a56ce9d9b442c2dd370f7/MQ==/abb9d8bc959b75a93127c84864573e1f.png
SKODA,"25,400 €","SKODA SCALA
1.6 TDI 116 STYLE DSG7
Blanc Lune métallisé",SKODA SCALA 1.6 TDI 116 STYLE DSG7 neuve Diesel 5 portes Béziers (Occitanie),https://www.promoneuve.fr/annonce/skoda-scala-neuve-409988635049098.html,Blanc Lune métallisé,"SCALA
1.6",50 L,https://photoref.carboatservices.fr/U0tPREE=/U0NBTEE=/7101f3426d9795073b83e078697dce81/MQ==/7abce6ee4557472243ae2031624a1eac.png
RENAULT,"26,490 €","RENAULT SCENIC 4
IV 1.3 TCE 140 FAP INTENS EDC
Peinture Nacré Blanc / Toit Noir",RENAULT SCENIC 4 IV 1.3 TCE 140 FAP INTENS EDC neuve Essence 5 portes Saint-Nom-la-Bretêche (Île-de-France),https://www.promoneuve.fr/annonce/renault-scenic-4-neuve-563907040033453.html,Peinture Nacré Blanc / Toit Noir,SCENIC,52 L,https://image.promoneuve.fr/648x365/563907040033453_STANDARD_0.jpg
MAZDA,"23,990 €","MAZDA 3 (4E GENERATION)
IV 1.8 SKYACTIV-D 116 BUSINESS EXECUTIVE BVA6
Machine Gray Métallisé",MAZDA 3 (4E GENERATION) IV 1.8 SKYACTIV-D 116 BUSINESS EXECUTIVE BVA6 neuve Diesel 5 portes Avignon (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/mazda-3-4e-generation-neuve-561349238302155.html,Machine Gray Métallisé,3,51 L,https://image.promoneuve.fr/648x365/561349238302155_STANDARD_0.jpg
RENAULT,"16,660 €","RENAULT CLIO 5
V 1.0 TCE 90 INTENS
Blanc Glacier uni opaque",RENAULT CLIO 5 V 1.0 TCE 90 INTENS neuve Essence 5 portes Brie-Comte-Robert (Île-de-France),https://www.promoneuve.fr/annonce/renault-clio-5-neuve-965652512870386.html,Blanc Glacier uni opaque,CLIO,42 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/Q0xJTw==/df5694e39c3a56ce9d9b442c2dd370f7/MQ==/b312d38bc12a6c1070d80d52151d1d9e.png
OPEL,"26,990 €","OPEL GRANDLAND X
1.5 DIESEL 130 7CV ELITE
Noir Diamant métallisé",OPEL GRANDLAND X 1.5 DIESEL 130 7CV ELITE neuve Diesel 5 portes Vénissieux (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/opel-grandland-x-neuve-358827104005187.html,Noir Diamant métallisé,GRANDLAND,53 L,https://photoref.carboatservices.fr/T1BFTA==/R1JBTkRMQU5EIFg=/adb6f72d3b18e79bc93a6ce70a27748d/MQ==/fec1791becdd43139e007e0ff64282bd.png
PEUGEOT,"23,990 €","PEUGEOT 308 (2E GENERATION) SW
II (2) SW 1.2 PURETECH 130 S&S 7CV ALLURE
Rouge Ultimate",PEUGEOT 308 (2E GENERATION) SW II (2) SW 1.2 PURETECH 130 S&S 7CV ALLURE neuve Essence 5 portes Normanville (Normandie),https://www.promoneuve.fr/annonce/peugeot-308-2e-generation-sw-neuve-438811813012632.html,Rouge Ultimate,308,53 L,https://photoref.carboatservices.fr/UEVVR0VPVA==/MzA4/c2503823459545ee9c80c3fcc922f8ae/Mg==/7280fb3ee43f7b6f2d28526b6b7d6350.png
SKODA,"32,990 €","SKODA OCTAVIA 4 COMBI
IV COMBI 2.0 TDI 150 STYLE DSG7
Gris Météore métallisé",SKODA OCTAVIA 4 COMBI IV COMBI 2.0 TDI 150 STYLE DSG7 neuve Diesel 5 portes Jaux (Hauts-de-France),https://www.promoneuve.fr/annonce/skoda-octavia-4-combi-neuve-485168495895396.html,Gris Météore métallisé,OCTAVIA,45 L,https://image.promoneuve.fr/648x365/485168495895396_STANDARD_0.jpg
NISSAN,"17,482 €","NISSAN MICRA 5
V IG-T 92 MADE IN FRANCE XTRONIC
Rouge Volcano perlé",NISSAN MICRA 5 V IG-T 92 MADE IN FRANCE XTRONIC neuve Essence 5 portes Saint-Ouen-l'Aumône (Île-de-France),https://www.promoneuve.fr/annonce/nissan-micra-5-neuve-920151161797674.html,Rouge Volcano perlé,MICRA,41 L,https://photoref.carboatservices.fr/TklTU0FO/TUlDUkE=/1b0fd8726f57f6426ad328b5f03f04c1/MQ==/ec1dcd95c107114533cfe5adf1a1bb1e.png
TOYOTA,"27,690 €","TOYOTA COROLLA 12
XII HYBRIDE 122H 5CV GR SPORT
Bi-ton Gris Chrome métallisé",TOYOTA COROLLA 12 XII HYBRIDE 122H 5CV GR SPORT neuve Hybride essence électrique 5 portes Mondeville (Normandie),https://www.promoneuve.fr/annonce/toyota-corolla-12-neuve-806220538232473.html,Bi-ton Gris Chrome métallisé,COROLLA,43 L,https://image.promoneuve.fr/648x365/806220538232473_STANDARD_0.jpg
RENAULT,"29,990 €","RENAULT TALISMAN ESTATE
ESTATE 2.0 BLUE DCI 160 BUSINESS EDC
Peinture Gris Cassiopée métallisé",RENAULT TALISMAN ESTATE ESTATE 2.0 BLUE DCI 160 BUSINESS EDC neuve Diesel 5 portes Paris 12 (Île-de-France),https://www.promoneuve.fr/annonce/renault-talisman-estate-neuve-646284558371535.html,Peinture Gris Cassiopée métallisé,TALISMAN,51 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/VEFMSVNNQU4=/efcee90bf6b2495b1260d2080cc098ce/76ff163dd8b2882f6c4c16c67a57bc54.png
TOYOTA,"11,696 €","TOYOTA AYGO 2
II (2) 1.0 VVT-I 72 X-PLAY 2015 5P
Gris Titane métallisé",TOYOTA AYGO 2 II (2) 1.0 VVT-I 72 X-PLAY 2015 5P neuve Essence 5 portes Bègles (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/toyota-aygo-2-neuve-229983216622768.html,Gris Titane métallisé,AYGO,35 L,https://photoref.carboatservices.fr/VE9ZT1RB/QVlHTw==/e68b39c6a28436c7b2502c8d82ab5636/Mg==/cf7dd0c0020b6ecf8a155923ae4bef74.png
NISSAN,"23,990 €","NISSAN QASHQAI 2
II (2) 1.5 DCI 115 N-CONNECTA DCT7
Gris Perle métallisé",NISSAN QASHQAI 2 II (2) 1.5 DCI 115 N-CONNECTA DCT7 neuve Diesel 5 portes Auch (Occitanie),https://www.promoneuve.fr/annonce/nissan-qashqai-2-neuve-466174077511819.html,Gris Perle métallisé,QASHQAI,55 L,https://photoref.carboatservices.fr/TklTU0FO/UUFTSFFBSQ==/4f8b94a8967259bc254837a3ec3af16d/Mg==/c28dd5208e059706843cf6d82e4af5c5.png
VOLKSWAGEN,"34,290 €","VOLKSWAGEN GOLF 7
VII (2) 1.4 TSI 204 HYBRIDE RECHARGEABLE 8CV GTE DSG6
Noir Intense nacré",VOLKSWAGEN GOLF 7 VII (2) 1.4 TSI 204 HYBRIDE RECHARGEABLE 8CV GTE DSG6 neuve Hybride essence électrique 5 portes Garges-lès-Gonesse (Île-de-France),https://www.promoneuve.fr/annonce/volkswagen-golf-7-neuve-146717011229606.html,Noir Intense nacré,GOLF,40 L,https://image.promoneuve.fr/648x365/146717011229606_STANDARD_0.jpg
RENAULT,"25,990 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 LIMITED EDC
Peinture Gris Titanium",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 LIMITED EDC neuve Diesel 5 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-373190559373174.html,Peinture Gris Titanium,MEGANE,45 L,https://image.promoneuve.fr/648x365/373190559373174_STANDARD_0.jpg
VOLKSWAGEN,"33,500 €","VOLKSWAGEN GOLF 7
VII (2) 1.4 TSI 204 GTE DSG6
Gris Tungsten métallisé",VOLKSWAGEN GOLF 7 VII (2) 1.4 TSI 204 GTE DSG6 neuve Hybride essence électrique 5 portes Paris 17 (Île-de-France),https://www.promoneuve.fr/annonce/volkswagen-golf-7-neuve-473117025068379.html,Gris Tungsten métallisé,GOLF,40 L,https://image.promoneuve.fr/648x365/473117025068379_STANDARD_0.jpg
NISSAN,"30,681 €","NISSAN LEAF 2
II 150HP 40KWH N-CONNECTA
Blanc Lunaire métallisé/toit et rétros Bleu Indigo",NISSAN LEAF 2 II 150HP 40KWH N-CONNECTA neuve Electrique 5 portes Saint-Denis (Île-de-France),https://www.promoneuve.fr/annonce/nissan-leaf-2-neuve-232957244809270.html,Blanc Lunaire métallisé/toit et rétros Bleu Indigo,LEAF,NC,https://image.promoneuve.fr/648x365/232957244809270_STANDARD_0.jpg
NISSAN,"33,590 €","NISSAN LEAF 2
II 150 40KWH TEKNA
Blanc Lunaire métallisé/toit et rétros Bleu Indigo",NISSAN LEAF 2 II 150 40KWH TEKNA neuve Electrique 5 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/nissan-leaf-2-neuve-133219967597168.html,Blanc Lunaire métallisé/toit et rétros Bleu Indigo,LEAF,NC,https://photoref.carboatservices.fr/TklTU0FO/TEVBRg==/778b6aa8043a6e0e453727c6bd6f4190/MQ==/1f8d6d7ff2b639cd760bf0005a758a8d.png
RENAULT,"25,990 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 EDITION ONE EDC
Peinture Brun Cuivre Solar",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 EDITION ONE EDC neuve Diesel 5 portes Souillac (Occitanie),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-264001324708782.html,Peinture Brun Cuivre Solar,MEGANE,45 L,https://image.promoneuve.fr/648x365/264001324708782_STANDARD_0.jpg
VOLKSWAGEN,"40,990 €","VOLKSWAGEN ARTEON SHOOTING BRAKE
(2) SHOOTING BRAKE 2.0 TDI 150 R-LINE DSG7
Gris Manganèse métallisé",VOLKSWAGEN ARTEON SHOOTING BRAKE (2) SHOOTING BRAKE 2.0 TDI 150 R-LINE DSG7 neuve Diesel 5 portes Lambres-lez-Douai (Hauts-de-France),https://www.promoneuve.fr/annonce/volkswagen-arteon-shooting-brake-neuve-914724577876930.html,Gris Manganèse métallisé,ARTEON,66 L,https://photoref.carboatservices.fr/Vk9MS1NXQUdFTg==/QVJURU9O/d6b3289f1467bc503b2b677176128227/Mg==/da6b83ff19cc1e8ed0d1fd4eed54b4df.png
SEAT,"17,600 €","SEAT MII
ELECTRIC PLUS 83
Gris Tungstène métallisée",SEAT MII ELECTRIC PLUS 83 neuve Electrique 5 portes Fresnes (Île-de-France),https://www.promoneuve.fr/annonce/seat-mii-neuve-641382286209529.html,Gris Tungstène métallisée,"MII
ELECTRIC",NC,https://photoref.carboatservices.fr/U0VBVA==/TUlJ/b821c03ae8f765a01f8c16d397b694a7/MQ==/98662f607ef17b216861979c2757b263.png
VOLKSWAGEN,"10,990 €","VOLKSWAGEN UP!
(2) 1.0 60 LOUNGE 5P
Rouge Tornado uni",VOLKSWAGEN UP! (2) 1.0 60 LOUNGE 5P neuve Essence 5 portes Lambres-lez-Douai (Hauts-de-France),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-788914417787869.html,Rouge Tornado uni,"UP!
(2)",35 L,https://image.promoneuve.fr/648x365/788914417787869_STANDARD_0.jpg
RENAULT,"25,990 €","RENAULT MEGANE 4
IV (2) 1.3 TCE 140 FAP RS LINE EDC
Peinture Bleu Iron",RENAULT MEGANE 4 IV (2) 1.3 TCE 140 FAP RS LINE EDC neuve Essence 5 portes Saint-Chamond (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-102160200188897.html,Peinture Bleu Iron,MEGANE,47 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/388a49274a365960daca88b0fcc9d053/Mg==/33ba1a344259690ea7c2abe9a7508027.png
VOLKSWAGEN,"29,990 €","VOLKSWAGEN GOLF 8
VIII 1.5 ETSI OPF 150 STYLE 1ST DSG7
Reflet d'Argent métallisé",VOLKSWAGEN GOLF 8 VIII 1.5 ETSI OPF 150 STYLE 1ST DSG7 neuve Essence 5 portes Garges-lès-Gonesse (Île-de-France),https://www.promoneuve.fr/annonce/volkswagen-golf-8-neuve-941990609513316.html,Reflet d'Argent métallisé,GOLF,50 L,https://image.promoneuve.fr/648x365/941990609513316_STANDARD_0.jpg
FIAT,"14,990 €","FIAT 500 (2E GENERATION)
II (2) 1.0 70 4CV BSG DOLCEVITA
BLANC",FIAT 500 (2E GENERATION) II (2) 1.0 70 4CV BSG DOLCEVITA neuve Essence 3 portes Nîmes (Occitanie),https://www.promoneuve.fr/annonce/fiat-500-2e-generation-neuve-566348220797851.html,BLANC,500,35 L,https://image.promoneuve.fr/648x365/566348220797851_STANDARD_0.jpg
FIAT,"16,990 €","FIAT TIPO 2
II 1.4 95 S/S S-DESIGN 5P
Gris Colosseo métallisé",FIAT TIPO 2 II 1.4 95 S/S S-DESIGN 5P neuve Essence 5 portes Luisant (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/fiat-tipo-2-neuve-939781924320838.html,Gris Colosseo métallisé,TIPO,50 L,https://image.promoneuve.fr/648x365/939781924320838_STANDARD_0.jpg
VOLKSWAGEN,"17,900 €","VOLKSWAGEN POLO 6
VI 1.0 TSI 95 LOUNGE
Reflet d'Argent métallisé",VOLKSWAGEN POLO 6 VI 1.0 TSI 95 LOUNGE neuve Essence 5 portes Bruay-la-Buissière (Hauts-de-France),https://www.promoneuve.fr/annonce/volkswagen-polo-6-neuve-239390293701359.html,Reflet d'Argent métallisé,POLO,40 L,https://image.promoneuve.fr/648x365/239390293701359_STANDARD_0.jpg
NISSAN,"26,512 €","NISSAN QASHQAI 2
II (2) 1.3 DIG-T 140 TEKNA+
Grise Squale métallisé",NISSAN QASHQAI 2 II (2) 1.3 DIG-T 140 TEKNA+ neuve Essence 5 portes Lyon 09 (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/nissan-qashqai-2-neuve-484229091915080.html,Grise Squale métallisé,QASHQAI,55 L,https://photoref.carboatservices.fr/TklTU0FO/UUFTSFFBSQ==/4f8b94a8967259bc254837a3ec3af16d/Mg==/9c8b46a3a142022fc51072cbdd655bbd.png
FIAT,"19,490 €","FIAT 500 X
(2) 1.0 FIREFLY T T3 120 SPORT
Bleu Italia métallisé",FIAT 500 X (2) 1.0 FIREFLY T T3 120 SPORT neuve Essence 5 portes Nîmes (Occitanie),https://www.promoneuve.fr/annonce/fiat-500-x-neuve-357297629538825.html,Bleu Italia métallisé,500,48 L,https://image.promoneuve.fr/648x365/357297629538825_STANDARD_0.jpg
VOLKSWAGEN,"34,490 €","VOLKSWAGEN GOLF 8
VIII 1.4 EHYBRID OPF 204 STYLE 1ST DSG6
Gris Dauphin métallisé",VOLKSWAGEN GOLF 8 VIII 1.4 EHYBRID OPF 204 STYLE 1ST DSG6 neuve Hybride essence électrique 5 portes Lambres-lez-Douai (Hauts-de-France),https://www.promoneuve.fr/annonce/volkswagen-golf-8-neuve-187190343238953.html,Gris Dauphin métallisé,GOLF,50 L,https://image.promoneuve.fr/648x365/187190343238953_STANDARD_0.jpg
RENAULT,"29,590 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.5 BLUE DCI 115 R.S. LINE EDC
Peinture Bleu Iron",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.5 BLUE DCI 115 R.S. LINE EDC neuve Diesel 5 portes Saint-Chamond (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-185897685114036.html,Peinture Bleu Iron,MEGANE,45 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/6157812321e58a9f000e720980c72871/Mg==/33ba1a344259690ea7c2abe9a7508027.png
RENAULT,"27,999 €","RENAULT CAPTUR 2
II 1.6 E-TECH PLUG-IN 160 INTENS MY21
Peinture opaque Bleu Marine Fumé/ Toit Noir Etoilé",RENAULT CAPTUR 2 II 1.6 E-TECH PLUG-IN 160 INTENS MY21 neuve Hybride essence électrique 5 portes Nice (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-captur-2-neuve-355455034601645.html,Peinture opaque Bleu Marine Fumé/ Toit Noir Etoilé,CAPTUR,39 L,https://image.promoneuve.fr/648x365/355455034601645_STANDARD_0.jpg
RENAULT,"27,500 €","RENAULT KADJAR
(2) 1.5 DCI BLUE 115 INTENS EDC
Peinture Gris Titanium",RENAULT KADJAR (2) 1.5 DCI BLUE 115 INTENS EDC neuve Diesel 5 portes Montauban (Occitanie),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-923719845395867.html,Peinture Gris Titanium,"KADJAR
(2)",55 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/S0FESkFS/228c51fc981395dc40744c6af574169d/Mg==/139f775fd1a5e43bbe01118a7d8f7e6b.png
HYUNDAI,"35,990 €","HYUNDAI KONA
(2) ELECTRIQUE 64 KWH 204 EXECUTIVE
Chalk White métallisé",HYUNDAI KONA (2) ELECTRIQUE 64 KWH 204 EXECUTIVE neuve Electrique 5 portes Alès (Occitanie),https://www.promoneuve.fr/annonce/hyundai-kona-neuve-788657178887902.html,Chalk White métallisé,"KONA
(2)",NC,https://image.promoneuve.fr/648x365/788657178887902_STANDARD_0.jpg
RENAULT,"26,890 €","RENAULT SCENIC 4
IV 1.3 TCE 140 FAP INTENS EDC
Peinture métallisée Gris Platine / Toit Noir",RENAULT SCENIC 4 IV 1.3 TCE 140 FAP INTENS EDC neuve Essence 5 portes Valenciennes (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-scenic-4-neuve-730701113400510.html,Peinture métallisée Gris Platine / Toit Noir,SCENIC,52 L,https://image.promoneuve.fr/648x365/730701113400510_STANDARD_0.jpg
FORD,"18,841 €","FORD FIESTA 6
VI 1.0 ECOBOOST 125 MHEV TITANIUM X 5P
Rouge Racing uni",FORD FIESTA 6 VI 1.0 ECOBOOST 125 MHEV TITANIUM X 5P neuve Hybride essence électrique 5 portes Avignon (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/ford-fiesta-6-neuve-623905790162253.html,Rouge Racing uni,FIESTA,42 L,https://image.promoneuve.fr/648x365/623905790162253_STANDARD_0.jpg
SEAT,"29,990 €","SEAT ATECA
2.0 TDI 150 S&S XCELLENCE DSG7
Peinture métallisée Gris Rodium",SEAT ATECA 2.0 TDI 150 S&S XCELLENCE DSG7 neuve Diesel 5 portes Paris 17 (Île-de-France),https://www.promoneuve.fr/annonce/seat-ateca-neuve-723878517915263.html,Peinture métallisée Gris Rodium,"ATECA
2.0",50 L,https://image.promoneuve.fr/648x365/723878517915263_STANDARD_0.jpg
PEUGEOT,"36,490 €","PEUGEOT 508 (2E GENERATION) SW
II SW 2.0 BLUEHDI 180 S&S ALLURE BUSINESS EAT8
Rouge Ultimate",PEUGEOT 508 (2E GENERATION) SW II SW 2.0 BLUEHDI 180 S&S ALLURE BUSINESS EAT8 neuve Diesel 5 portes Louviers (Normandie),https://www.promoneuve.fr/annonce/peugeot-508-2e-generation-sw-neuve-509741170704704.html,Rouge Ultimate,508,55 L,https://image.promoneuve.fr/648x365/509741170704704_STANDARD_0.jpg
RENAULT,"28,980 €","RENAULT TALISMAN
2.0 BLUE DCI 160 BUSINESS EDC
Peinture Gris Cassiopée métallisé",RENAULT TALISMAN 2.0 BLUE DCI 160 BUSINESS EDC neuve Diesel 4 portes Mantes-la-Ville (Île-de-France),https://www.promoneuve.fr/annonce/renault-talisman-neuve-367426.html,Peinture Gris Cassiopée métallisé,"TALISMAN
2.0",51 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/VEFMSVNNQU4=/b3b1ee65b1f33ac50ff454308c714586/76ff163dd8b2882f6c4c16c67a57bc54.png
VOLKSWAGEN,"39,900 €","VOLKSWAGEN ARTEON SHOOTING BRAKE
(2) SHOOTING BRAKE 2.0 TDI 150 R-LINE DSG7
Gris Manganèse métallisé",VOLKSWAGEN ARTEON SHOOTING BRAKE (2) SHOOTING BRAKE 2.0 TDI 150 R-LINE DSG7 neuve Diesel 5 portes Salon-de-Provence (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/volkswagen-arteon-shooting-brake-neuve-958050083759900.html,Gris Manganèse métallisé,ARTEON,66 L,https://image.promoneuve.fr/648x365/958050083759900_STANDARD_0.jpg
RENAULT,"20,500 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 BUSINESS
Peinture Blanc Glacier",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 BUSINESS neuve Diesel 5 portes Toulouse (Occitanie),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-438217366801069.html,Peinture Blanc Glacier,MEGANE,45 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/388a49274a365960daca88b0fcc9d053/Mg==/977cf9a837031e9ca17ed233cdce5187.png
RENAULT,"36,790 €","RENAULT TALISMAN
(2) 2.0 BLUE DCI 200 INITIALE PARIS EDC
Peinture Noir Etoile métallisé",RENAULT TALISMAN (2) 2.0 BLUE DCI 200 INITIALE PARIS EDC neuve Diesel 4 portes Montlhéry (Île-de-France),https://www.promoneuve.fr/annonce/renault-talisman-neuve-993540903579595.html,Peinture Noir Etoile métallisé,"TALISMAN
(2)",51 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/VEFMSVNNQU4=/b3b1ee65b1f33ac50ff454308c714586/Mg==/c89c7d3b663961fe6dc9188deba0881e.png
VOLKSWAGEN,"34,990 €","VOLKSWAGEN ID.3
1ST PLUS
Gris Lunaire uni /toit noir",VOLKSWAGEN ID.3 1ST PLUS neuve Electrique 5 portes Bruay-la-Buissière (Hauts-de-France),https://www.promoneuve.fr/annonce/volkswagen-id-3-neuve-263255021348795.html,Gris Lunaire uni /toit noir,"ID.3
1ST",NC,https://image.promoneuve.fr/648x365/263255021348795_STANDARD_0.jpg
RENAULT,"29,490 €","RENAULT CAPTUR 2
II 1.6 E-TECH PLUG-IN 160 INTENS MY21
Peinture Blanc Nacré / Toit Noir Etoilé",RENAULT CAPTUR 2 II 1.6 E-TECH PLUG-IN 160 INTENS MY21 neuve Hybride essence électrique 5 portes Gien (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/renault-captur-2-neuve-659342698462237.html,Peinture Blanc Nacré / Toit Noir Etoilé,CAPTUR,39 L,https://image.promoneuve.fr/648x365/659342698462237_STANDARD_0.jpg
NISSAN,"15,390 €","NISSAN MICRA 5
V 1.0 IG-T 100 MADE IN FRANCE
Gris Platine métallisé",NISSAN MICRA 5 V 1.0 IG-T 100 MADE IN FRANCE neuve Essence 5 portes Maurepas (Île-de-France),https://www.promoneuve.fr/annonce/nissan-micra-5-neuve-805000636941751.html,Gris Platine métallisé,MICRA,41 L,https://photoref.carboatservices.fr/TklTU0FO/TUlDUkE=/1b0fd8726f57f6426ad328b5f03f04c1/MQ==/befdf8986cd67218278a01c9419fefdf.png
RENAULT,"21,499 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 BUSINESS 21B
Peinture Gris Titanium",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 BUSINESS 21B neuve Diesel 5 portes Chambray-lès-Tours (Centre-Val-de-Loire),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-332669972908138.html,Peinture Gris Titanium,MEGANE,45 L,https://image.promoneuve.fr/648x365/332669972908138_STANDARD_0.jpg
FORD,"14,990 €","FORD FIESTA 6
VI 1.1 75 S&S TITANIUM
Gris Magnetic Fashion métallisé",FORD FIESTA 6 VI 1.1 75 S&S TITANIUM neuve Essence 5 portes Boulogne-Billancourt (Île-de-France),https://www.promoneuve.fr/annonce/ford-fiesta-6-neuve-136879630501589.html,Gris Magnetic Fashion métallisé,FIESTA,42 L,https://image.promoneuve.fr/648x365/136879630501589_STANDARD_0.jpg
CITROEN,"16,490 €","CITROEN C4 CACTUS
(2) 1.2 PURETECH 110 S&S FEEL
Gris Platinium métallisé",CITROEN C4 CACTUS (2) 1.2 PURETECH 110 S&S FEEL neuve Essence 5 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/citroen-c4-cactus-neuve-370942.html,Gris Platinium métallisé,C4,50 L,https://image.promoneuve.fr/648x365/370942_STANDARD_0.jpg
NISSAN,"18,550 €","NISSAN MICRA 5
V IG-T 92 N-SPORT XTRONIC
Blanc Perle perlé",NISSAN MICRA 5 V IG-T 92 N-SPORT XTRONIC neuve Essence 5 portes Paray-le-Monial (Bourgogne Franche-Comté),https://www.promoneuve.fr/annonce/nissan-micra-5-neuve-816233302571749.html,Blanc Perle perlé,MICRA,41 L,https://image.promoneuve.fr/648x365/816233302571749_STANDARD_0.jpg
HONDA,"25,900 €","HONDA CIVIC 10
X 1.5 I-VTEC 182 EXCLUSIVE CVT 4P
Noir Burgundy nacré",HONDA CIVIC 10 X 1.5 I-VTEC 182 EXCLUSIVE CVT 4P neuve Essence 4 portes Nice (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/honda-civic-10-neuve-778156104188493.html,Noir Burgundy nacré,CIVIC,46 L,https://photoref.carboatservices.fr/SE9OREE=/Q0lWSUM=/36c296874d481555f881ee5e1c84a487/MQ==/4887d58dcb6b486400db23bb3f8f4f0b.png
